!CSV A.01.01
!Keysight Technologies,N5222B,MY57181103,A.13.55.04
!Date: Friday, July 24, 2026 15:22:37
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S31(DB),S31(DEG),S11(DB),S11(DEG),S33(DB),S33(DEG)
11059820796.977,-24.382706,105.1725,-13.572968,-173.50233,-12.624734,-80.946213
11059820804.491,-24.44022,105.29747,-13.547179,-173.76117,-12.608299,-80.951675
11059820812.005,-24.457809,105.55965,-13.586141,-173.56438,-12.629939,-80.985283
11059820819.519,-24.422237,105.24869,-13.563867,-173.7036,-12.622787,-80.833046
11059820827.032,-24.415325,104.79514,-13.574858,-173.87614,-12.60695,-80.812119
11059820834.546,-24.474007,105.24194,-13.544174,-173.84261,-12.649499,-80.858604
11059820842.06,-24.58654,104.37351,-13.547705,-173.84631,-12.634591,-80.790085
11059820849.574,-24.534006,104.22491,-13.553985,-173.93279,-12.641902,-80.772369
11059820857.088,-24.49848,104.81622,-13.545206,-173.89864,-12.628415,-80.822807
11059820864.602,-24.505823,104.93536,-13.551606,-173.92857,-12.635719,-80.819603
11059820872.115,-24.540289,104.94912,-13.562226,-173.73976,-12.615933,-80.894691
11059820879.629,-24.511261,105.40113,-13.570474,-173.79376,-12.616245,-81.013252
11059820887.143,-24.451685,105.2,-13.570616,-173.65282,-12.609052,-80.970787
11059820894.657,-24.504606,105.16208,-13.555199,-173.79483,-12.586662,-81.069824
11059820902.171,-24.44989,104.95871,-13.571365,-173.9341,-12.611385,-80.957008
11059820909.684,-24.405451,104.92539,-13.541665,-173.71133,-12.606441,-80.93972
11059820917.198,-24.469107,104.71148,-13.557892,-173.81297,-12.633977,-80.963707
11059820924.712,-24.560335,104.91531,-13.553216,-173.93393,-12.631392,-80.952187
11059820932.226,-24.543192,104.52491,-13.543886,-173.90892,-12.616332,-80.848396
11059820939.74,-24.588074,104.82333,-13.556982,-174.00011,-12.626099,-80.763603
11059820947.253,-24.581406,104.51516,-13.535339,-174.06891,-12.630254,-80.998077
11059820954.767,-24.614914,104.76605,-13.550283,-174.0722,-12.616508,-80.823814
11059820962.281,-24.540937,104.6117,-13.551909,-174.15033,-12.617969,-80.96386
11059820969.795,-24.571951,104.72696,-13.56256,-174.01451,-12.60516,-81.019745
11059820977.309,-24.507601,104.466,-13.543742,-173.89906,-12.611006,-81.028397
11059820984.823,-24.506628,104.94498,-13.563272,-173.81242,-12.612062,-81.087074
11059820992.336,-24.495037,104.88499,-13.537448,-174.00854,-12.591418,-81.012039
11059820999.85,-24.54401,104.67385,-13.572173,-173.8181,-12.582475,-81.005043
11059821007.364,-24.532278,104.7233,-13.549564,-173.88689,-12.604989,-81.055641
11059821014.878,-24.640369,104.66644,-13.545899,-173.86852,-12.604177,-80.980293
11059821022.392,-24.636162,104.28327,-13.536349,-174.10347,-12.609178,-81.056076
11059821029.905,-24.68096,104.43378,-13.530665,-174.2301,-12.608267,-81.044891
11059821037.419,-24.691788,104.44578,-13.549817,-174.30301,-12.612406,-81.039078
11059821044.933,-24.672787,104.15879,-13.524777,-174.22974,-12.626813,-80.917351
11059821052.447,-24.595636,104.1109,-13.532624,-174.08217,-12.619351,-81.002213
11059821059.961,-24.596998,104.47358,-13.541026,-174.00684,-12.604788,-81.082458
11059821067.474,-24.559954,104.52252,-13.538261,-174.17572,-12.596621,-80.991859
11059821074.988,-24.55858,104.53541,-13.533561,-174.04865,-12.589872,-81.036804
11059821082.502,-24.591398,104.98842,-13.559843,-174.13152,-12.584827,-81.100037
11059821090.016,-24.628397,104.71281,-13.557305,-173.99402,-12.588698,-81.180222
11059821097.53,-24.645041,104.51585,-13.540506,-174.11139,-12.60433,-81.127464
11059821105.044,-24.600424,104.71338,-13.535907,-174.04285,-12.60631,-81.02491
11059821112.557,-24.654428,104.12832,-13.542841,-174.09526,-12.593398,-81.101883
11059821120.071,-24.65312,104.1879,-13.519264,-174.36501,-12.592311,-81.043907
11059821127.585,-24.632851,104.13635,-13.534254,-174.38725,-12.607916,-80.856064
11059821135.099,-24.658413,103.70416,-13.534967,-174.49644,-12.606203,-80.968521
11059821142.613,-24.733603,103.6477,-13.556011,-174.35211,-12.587938,-81.055183
11059821150.126,-24.65506,104.22771,-13.546309,-174.29387,-12.579783,-81.078033
11059821157.64,-24.645823,104.16536,-13.532231,-174.28265,-12.588538,-81.143425
11059821165.154,-24.605774,104.49555,-13.539588,-174.26727,-12.581249,-81.201805
11059821172.668,-24.705214,104.42217,-13.537819,-174.11873,-12.574358,-81.22377
11059821180.182,-24.640898,103.87535,-13.542216,-174.23058,-12.58596,-81.096054
11059821187.695,-24.620459,104.46231,-13.531962,-174.22273,-12.580686,-81.254639
11059821195.209,-24.65147,104.47803,-13.551837,-174.21393,-12.580674,-81.278816
11059821202.723,-24.612364,103.63519,-13.514787,-174.29973,-12.588111,-81.069801
11059821210.237,-24.69367,103.68236,-13.514886,-174.40804,-12.575502,-81.075249
11059821217.751,-24.71056,104.03735,-13.536123,-174.62953,-12.591639,-81.046196
11059821225.265,-24.753328,104.08333,-13.5152,-174.60728,-12.583365,-81.021126
11059821232.778,-24.754936,103.90565,-13.530604,-174.44009,-12.588067,-81.01516
11059821240.292,-24.719902,104.23898,-13.537726,-174.34433,-12.569347,-81.169357
11059821247.806,-24.754215,103.66585,-13.527275,-174.48074,-12.561021,-81.145004
11059821255.32,-24.699764,104.21109,-13.514728,-174.46796,-12.58977,-81.174278
11059821262.834,-24.665844,104.5236,-13.509017,-174.35272,-12.559505,-81.147003
11059821270.347,-24.705057,104.07266,-13.539508,-174.35985,-12.560693,-81.258621
11059821277.861,-24.653673,103.64622,-13.523418,-174.35825,-12.570653,-81.116364
11059821285.375,-24.742714,104.03914,-13.542898,-174.45953,-12.580733,-81.297653
11059821292.889,-24.711683,104.09386,-13.53337,-174.42062,-12.584162,-81.134827
11059821300.403,-24.782959,104.35432,-13.51309,-174.57826,-12.578491,-81.143196
11059821307.916,-24.806755,103.92745,-13.526902,-174.58246,-12.590632,-81.156349
11059821315.43,-24.794998,103.55659,-13.507269,-174.68637,-12.575159,-81.110397
11059821322.944,-24.833017,103.3716,-13.503008,-174.69421,-12.574086,-81.111717
11059821330.458,-24.740395,104.08263,-13.499837,-174.5703,-12.571121,-81.078766
11059821337.972,-24.826582,103.88925,-13.523798,-174.51892,-12.588012,-81.156868
11059821345.486,-24.776445,103.52661,-13.515851,-174.42943,-12.582949,-81.204163
11059821352.999,-24.779682,103.85557,-13.513116,-174.46829,-12.574869,-81.269371
11059821360.513,-24.751377,104.00066,-13.52803,-174.41006,-12.554903,-81.283218
11059821368.027,-24.758595,104.1422,-13.531663,-174.37206,-12.569387,-81.258781
11059821375.541,-24.740856,104.22245,-13.535654,-174.39857,-12.557571,-81.273323
11059821383.055,-24.802322,103.98745,-13.52987,-174.31137,-12.567832,-81.253258
11059821390.568,-24.765383,103.59575,-13.524743,-174.75793,-12.574857,-81.230682
11059821398.082,-24.853214,103.80888,-13.537419,-174.62978,-12.565229,-81.188904
11059821405.596,-24.87665,103.54124,-13.517454,-174.6915,-12.582953,-81.240379
11059821413.11,-24.917591,103.47554,-13.502863,-174.84888,-12.564257,-81.13929
11059821420.624,-24.845205,103.74327,-13.52339,-174.84778,-12.560948,-81.225754
11059821428.137,-24.82732,103.43508,-13.504561,-174.84081,-12.577515,-81.186356
11059821435.651,-24.910662,103.73843,-13.516685,-174.69925,-12.559317,-81.253563
11059821443.165,-24.795176,103.73438,-13.507003,-174.64946,-12.572846,-81.293205
11059821450.679,-24.818464,103.46292,-13.524816,-174.64313,-12.54808,-81.305573
11059821458.193,-24.800211,104.11277,-13.508542,-174.61154,-12.551087,-81.370468
11059821465.707,-24.835911,103.77274,-13.514517,-174.54295,-12.546454,-81.39122
11059821473.22,-24.821201,103.62634,-13.51258,-174.71165,-12.546836,-81.423729
11059821480.734,-24.875803,103.19514,-13.506024,-174.70146,-12.544094,-81.315887
11059821488.248,-24.922787,103.66134,-13.496526,-174.62302,-12.572404,-81.218849
11059821495.762,-24.899502,103.37405,-13.495745,-174.84978,-12.570366,-81.268883
11059821503.276,-24.988419,103.47691,-13.508975,-175.0072,-12.562811,-81.20536
11059821510.789,-24.909233,102.9832,-13.516646,-174.92401,-12.56915,-81.353523
11059821518.303,-24.923542,103.0997,-13.492679,-174.80141,-12.565976,-81.22509
11059821525.817,-24.890047,103.05031,-13.500188,-174.87448,-12.569094,-81.366783
11059821533.331,-24.860985,103.38986,-13.495706,-174.81406,-12.563909,-81.283066
11059821540.845,-24.781933,103.49037,-13.501977,-174.70276,-12.533241,-81.39415
11059821548.358,-24.858793,103.65814,-13.51893,-174.62273,-12.546951,-81.483116
11059821555.872,-24.833521,103.68084,-13.512665,-174.67239,-12.53495,-81.391647
11059821563.386,-24.902796,103.61411,-13.505727,-174.72858,-12.543566,-81.311501
11059821570.9,-24.870171,103.70084,-13.499288,-174.85046,-12.547151,-81.336281
11059821578.414,-24.938261,103.54361,-13.503337,-174.79431,-12.55159,-81.440407
11059821585.928,-24.930662,103.3174,-13.484142,-174.87617,-12.539425,-81.224525
11059821593.441,-24.942991,102.68578,-13.489867,-175.04294,-12.550927,-81.305031
11059821600.955,-24.995386,103.13447,-13.474261,-175.03693,-12.562282,-81.260056
11059821608.469,-24.920771,103.33405,-13.512724,-174.88948,-12.548118,-81.364899
11059821615.983,-25.007631,103.07115,-13.475732,-174.93474,-12.554544,-81.389427
11059821623.497,-24.975193,103.30787,-13.494182,-174.90179,-12.537341,-81.393227
11059821631.01,-24.931675,103.24736,-13.516535,-174.92973,-12.543817,-81.44976
11059821638.524,-24.827879,103.05903,-13.485582,-174.84839,-12.526296,-81.405212
11059821646.038,-24.877075,103.35915,-13.505659,-174.80652,-12.522079,-81.32
11059821653.552,-24.915552,103.48878,-13.493622,-174.75125,-12.526567,-81.460609
11059821661.066,-24.950586,103.48615,-13.505525,-174.99796,-12.527444,-81.429794
11059821668.579,-24.934389,103.03283,-13.50162,-174.88223,-12.534816,-81.342285
11059821676.093,-24.940418,102.78892,-13.486071,-175.02924,-12.529682,-81.505707
11059821683.607,-25.047613,102.94943,-13.472728,-175.15495,-12.555633,-81.372513
11059821691.121,-25.02693,103.26785,-13.492184,-175.09451,-12.54509,-81.325867
11059821698.635,-25.054424,102.94531,-13.486272,-175.15508,-12.558901,-81.29953
11059821706.149,-25.030399,103.08408,-13.481243,-175.13962,-12.552864,-81.432686
11059821713.662,-25.004431,102.75655,-13.497725,-175.21329,-12.521506,-81.379997
11059821721.176,-24.982664,103.18428,-13.491135,-175.05435,-12.538173,-81.469681
11059821728.69,-24.932142,103.34879,-13.502079,-175.13344,-12.522797,-81.496773
11059821736.204,-24.950321,103.19624,-13.49652,-175.00322,-12.526171,-81.535011
11059821743.718,-24.912792,103.11547,-13.505072,-174.99867,-12.523374,-81.461655
11059821751.231,-24.983261,103.37164,-13.493741,-175.01942,-12.507728,-81.588165
11059821758.745,-25.002207,103.01477,-13.490161,-174.96869,-12.532488,-81.547287
11059821766.259,-25.008165,103.10744,-13.504704,-175.06996,-12.520413,-81.476257
11059821773.773,-25.016048,102.7833,-13.460151,-175.20808,-12.53663,-81.422867
11059821781.287,-25.111122,102.90109,-13.451021,-175.37712,-12.530081,-81.445999
11059821788.8,-25.083315,102.63184,-13.475233,-175.30826,-12.541833,-81.424629
11059821796.314,-25.056681,103.11011,-13.457134,-175.36937,-12.529915,-81.485016
11059821803.828,-25.100557,102.82515,-13.490776,-175.08044,-12.536432,-81.569771
11059821811.342,-25.110609,102.90476,-13.480366,-175.13094,-12.524781,-81.404625
11059821818.856,-25.074762,102.78074,-13.468777,-175.18153,-12.523093,-81.558685
11059821826.37,-25.026981,103.25486,-13.500518,-175.08623,-12.522762,-81.580551
11059821833.883,-25.051704,103.23467,-13.480343,-175.12053,-12.514359,-81.559181
11059821841.397,-25.044241,102.98025,-13.496648,-175.20581,-12.514747,-81.611099
11059821848.911,-25.07056,102.97703,-13.489506,-175.1487,-12.518324,-81.512833
11059821856.425,-25.060869,103.13266,-13.493319,-175.15176,-12.522372,-81.541725
11059821863.939,-25.064579,102.92833,-13.480058,-175.16182,-12.527915,-81.393997
11059821871.452,-25.120935,103.04228,-13.480534,-175.2435,-12.535199,-81.534859
11059821878.966,-25.145853,102.71346,-13.466629,-175.41006,-12.535151,-81.418518
11059821886.48,-25.198864,102.56628,-13.470958,-175.42285,-12.515317,-81.42981
11059821893.994,-25.168407,102.54343,-13.475191,-175.46425,-12.524065,-81.350281
11059821901.508,-25.115549,102.78112,-13.482415,-175.25888,-12.517082,-81.543419
11059821909.021,-25.141571,102.25352,-13.459732,-175.15215,-12.509801,-81.567429
11059821916.535,-25.051336,102.52885,-13.471699,-175.28526,-12.507816,-81.617188
11059821924.049,-25.063421,102.21922,-13.480485,-175.2513,-12.491321,-81.593109
11059821931.563,-25.090221,102.65997,-13.489706,-175.28627,-12.509532,-81.648308
11059821939.077,-25.044119,102.48614,-13.476559,-175.25491,-12.506318,-81.639809
11059821946.591,-25.086365,102.46288,-13.449353,-175.20723,-12.500319,-81.662819
11059821954.104,-25.130568,103.21701,-13.474109,-175.33904,-12.532538,-81.50322
11059821961.618,-25.130583,102.79971,-13.484965,-175.39439,-12.514139,-81.499016
11059821969.132,-25.161163,102.28724,-13.488106,-175.53976,-12.513807,-81.499954
11059821976.646,-25.210014,102.5649,-13.45717,-175.65785,-12.533881,-81.550941
11059821984.16,-25.281324,102.60063,-13.471537,-175.50629,-12.498072,-81.671577
11059821991.673,-25.203911,102.18018,-13.456315,-175.62987,-12.52487,-81.502716
11059821999.187,-25.286249,102.50735,-13.484556,-175.49568,-12.521092,-81.595871
11059822006.701,-25.137705,102.25257,-13.47723,-175.4478,-12.503909,-81.671791
11059822014.215,-25.14422,102.39062,-13.457948,-175.33575,-12.492229,-81.714432
11059822021.729,-25.130995,102.61884,-13.471266,-175.30428,-12.488584,-81.647881
11059822029.242,-25.073839,102.28311,-13.45122,-175.40253,-12.488346,-81.710228
11059822036.756,-25.162714,102.79052,-13.459548,-175.28398,-12.49121,-81.720802
11059822044.27,-25.141031,102.47651,-13.487031,-175.30475,-12.504584,-81.763794
11059822051.784,-25.196985,102.78171,-13.453572,-175.46809,-12.513713,-81.601715
11059822059.298,-25.251974,102.40374,-13.490704,-175.64925,-12.494215,-81.61097
11059822066.812,-25.220125,102.15446,-13.476221,-175.59067,-12.518435,-81.611641
11059822074.325,-25.249147,102.03912,-13.460557,-175.69194,-12.517457,-81.640015
11059822081.839,-25.22394,101.87756,-13.445871,-175.65608,-12.505758,-81.538208
11059822089.353,-25.234432,102.03943,-13.461921,-175.79214,-12.493053,-81.64698
11059822096.867,-25.238195,102.50799,-13.467605,-175.59056,-12.499321,-81.70768
11059822104.381,-25.159819,102.40383,-13.474696,-175.46132,-12.486875,-81.679817
11059822111.894,-25.171537,102.27662,-13.474712,-175.45203,-12.476881,-81.688957
11059822119.408,-25.191074,102.65779,-13.478611,-175.43997,-12.4971,-81.791183
11059822126.922,-25.237097,102.86581,-13.460903,-175.43857,-12.488343,-81.767815
11059822134.436,-25.203772,102.53991,-13.461998,-175.5191,-12.478696,-81.689941
11059822141.95,-25.247017,102.34723,-13.446291,-175.62045,-12.50171,-81.72847
11059822149.463,-25.312529,102.2539,-13.456299,-175.82228,-12.491489,-81.714973
11059822156.977,-25.311586,101.69244,-13.44271,-175.76338,-12.50106,-81.769485
11059822164.491,-25.378445,102.37016,-13.448887,-175.72302,-12.501246,-81.553299
11059822172.005,-25.34981,101.78735,-13.45959,-175.66138,-12.503088,-81.564857
11059822179.519,-25.344475,102.17059,-13.468606,-175.98148,-12.48476,-81.667007
11059822187.032,-25.248213,102.24955,-13.454358,-175.66202,-12.498427,-81.793701
11059822194.546,-25.299305,102.19776,-13.452218,-175.79611,-12.472445,-81.700203
11059822202.06,-25.25843,102.17076,-13.451673,-175.64865,-12.466751,-81.841072
11059822209.574,-25.258589,102.27069,-13.462915,-175.54439,-12.480345,-81.804535
11059822217.088,-25.228075,102.3661,-13.458008,-175.55472,-12.476248,-81.803909
11059822224.602,-25.253176,102.10892,-13.458618,-175.7794,-12.490505,-81.765388
11059822232.115,-25.211384,102.04155,-13.446604,-175.65178,-12.48443,-81.669945
11059822239.629,-25.243868,101.90044,-13.446764,-175.75983,-12.497778,-81.774223
11059822247.143,-25.363308,101.72358,-13.445486,-175.86681,-12.480453,-81.714401
11059822254.657,-25.451057,101.43204,-13.448557,-175.95612,-12.486905,-81.680214
11059822262.171,-25.367899,101.78877,-13.436167,-175.92365,-12.486377,-81.6091
11059822269.684,-25.296135,101.92992,-13.443942,-175.92227,-12.500327,-81.753304
11059822277.198,-25.324068,101.99167,-13.464177,-175.91821,-12.500809,-81.726624
11059822284.712,-25.337677,101.98212,-13.451233,-175.75861,-12.477835,-81.781166
11059822292.226,-25.325256,101.95422,-13.449333,-175.77037,-12.48683,-81.806702
11059822299.74,-25.259188,102.08753,-13.454269,-175.88101,-12.478318,-81.684975
11059822307.253,-25.236437,101.76402,-13.455712,-175.84996,-12.487898,-81.894493
11059822314.767,-25.288984,102.03053,-13.457045,-175.7162,-12.472657,-81.665581
11059822322.281,-25.299393,102.04447,-13.441676,-175.75845,-12.471374,-81.759438
11059822329.795,-25.373285,101.52171,-13.425771,-175.76653,-12.474764,-81.852776
11059822337.309,-25.384987,102.08681,-13.434293,-175.96762,-12.483094,-81.879112
11059822344.823,-25.380867,101.59308,-13.433984,-176.05145,-12.478697,-81.752029
11059822352.336,-25.379936,101.52919,-13.440019,-175.92354,-12.50208,-81.57946
11059822359.85,-25.444193,101.8713,-13.433665,-175.98291,-12.492716,-81.712265
11059822367.364,-25.4111,101.85389,-13.453617,-176.05975,-12.471586,-81.700356
11059822374.878,-25.476868,101.69306,-13.445224,-175.96906,-12.479702,-81.764359
11059822382.392,-25.370644,101.83252,-13.43011,-175.94891,-12.47025,-81.939957
11059822389.905,-25.30245,101.5181,-13.444278,-175.91614,-12.490613,-81.976524
11059822397.419,-25.265297,101.51552,-13.440473,-175.79518,-12.472313,-81.960205
11059822404.933,-25.319016,101.67927,-13.441191,-175.8804,-12.453837,-81.909714
11059822412.447,-25.297161,101.99742,-13.443132,-175.89169,-12.455787,-81.858231
11059822419.961,-25.49959,101.93395,-13.457316,-175.90906,-12.453022,-81.883408
11059822427.474,-25.404175,100.95782,-13.465841,-176.12567,-12.464614,-81.754341
11059822434.988,-25.444082,101.47005,-13.435905,-176.06235,-12.463633,-81.840172
11059822442.502,-25.42358,101.67953,-13.421877,-176.2578,-12.477835,-81.870667
11059822450.016,-25.549036,101.74653,-13.429299,-176.09711,-12.485927,-81.864014
11059822457.53,-25.425844,101.57117,-13.447971,-176.16531,-12.466743,-81.783348
11059822465.044,-25.42911,101.19997,-13.451107,-176.24467,-12.472192,-81.790924
11059822472.557,-25.405661,101.71548,-13.411602,-176.01385,-12.474752,-81.891411
11059822480.071,-25.433887,101.53577,-13.451496,-176.0468,-12.455824,-81.865929
11059822487.585,-25.402433,102.15831,-13.433709,-175.98482,-12.471243,-81.880821
11059822495.099,-25.380362,102.01894,-13.440134,-175.95244,-12.461033,-81.909676
11059822502.613,-25.392921,101.81164,-13.454945,-175.96849,-12.457565,-81.885941
11059822510.126,-25.384348,101.23596,-13.464946,-176.158,-12.470695,-81.835915
11059822517.64,-25.477634,101.90298,-13.451048,-176.05492,-12.472338,-81.814423
11059822525.154,-25.461351,101.43121,-13.42457,-176.16246,-12.469213,-81.873283
